Word,Found,Original Found,Close Matches
alpine dachsbracke,False,False,No close match found
alpine goat,True,False,"alpine, scapegoat"
alusky,True,False,"talus, palsy, musky"
amano shrimp,True,False,"seamanship, shrimp"
amargasaurus,True,False,marauders
amazon parrot,False,False,No close match found
amazon river dolphin (pink dolphin),False,False,No close match found
amazon tree boa,False,False,No close match found
amazonian royal flycatcher,False,False,No close match found
ambrosia beetle,True,False,"ambrosial, ambrosia"
american alligator,True,False,alligator
american alsatian,True,False,"americans, american's"
american bulldog,True,False,american
american bully,True,False,"diametrically, amicably, american"
american cocker spaniel,False,False,No close match found
american cockroach,False,False,No close match found
american coonhound,False,False,No close match found
american dog tick,False,False,No close match found
american eel,True,False,"american, americans, america"
american eskimo dog,False,False,No close match found
american foxhound,False,False,No close match found
american hairless terrier,False,False,No close match found
american leopard hound,False,False,No close match found
american paddlefish,False,False,No close match found
american pit bull terrier,False,False,No close match found
american pugabull,False,False,No close match found
american pygmy goat,False,False,No close match found
american robin,True,False,"american, americans, american's"
american staffordshire terrier,False,False,No close match found
american water spaniel,False,False,No close match found
american wirehair,False,False,No close match found
amethystine python (scrub python),False,False,No close match found
amphicoelias fragillimus,False,False,No close match found
amur leopard,True,False,"leopard, leopards"
anatolian shepherd dog,False,False,No close match found
anchovies,True,True,"anchovies, anchises, anchorite"
andrewsarchus,True,False,"andrews, researches, research"
angelshark,True,False,"angels, angela, angular"
angled sunbeam caterpillar,False,False,No close match found
angora ferret,False,False,No close match found
annas hummingbird,False,False,No close match found
anole lizard,True,False,"galliard, lizard, halliards"
anomalocaris,True,False,"anomalous, locris, analogies"
antarctic scale worm,False,False,No close match found
anteosaurus,True,False,"taurus, scaurus, caesars"
antiguan racer snake,False,False,No close match found
apennine wolf,True,False,apennines
appenzeller dog,False,False,No close match found
apple head chihuahua,False,False,No close match found
apple moth,True,False,"plymouth, appleton, apple"
arabian cobra,True,False,"arabian, arabians"
arabian wolf,True,False,"arabian, arabians, arabin"
arafura file snake,False,False,No close match found
arambourgiania,True,False,"morgiana, harbouring, arabian"
archaeoindris,True,False,"armchairs, archers, merchandise"
archaeopteryx,True,False,"chapter, archery, barchester"
archaeotherium,True,False,barchester
archelon turtle,True,False,architecture
archerfish,True,False,"cherish, archers, archer's"
arctic hare,True,False,"arctic, richard, particular"
arctic wolf,True,False,"arctic, article"
arctodus,True,False,"arcadius, marcus, cactus"
arctotherium,True,False,"gatherum, factotum, archer"
argentavis magnificens,False,False,No close match found
argentine black and white tegu,False,False,No close match found
argentine horned frog,False,False,No close match found
argentinosaurus,True,False,"antinous, argentine"
arizona bark scorpion,False,False,No close match found
arizona black rattlesnake,False,False,No close match found
arizona blonde tarantula,False,False,No close match found
arizona coral snake,False,False,No close match found
armadillo lizard,False,False,No close match found
armenian gampr,True,False,"armenian, armenians, armenia"
armored catfish,False,False,No close match found
arsinoitherium,True,False,"sanitarium, interim, another"
arthropleura,True,False,arthur
aruba rattlesnake,True,False,rattlesnake
ashy mining bee,False,False,No close match found
asian arowana,True,False,savarona
asian carp,True,False,"sinclair, scarp, asian"
asian cockroach,False,False,No close match found
asian giant hornet,False,False,No close match found
asian lady beetle,False,False,No close match found
asian longhorn beetle,False,False,No close match found
asian palm civet,False,False,No close match found
asian vine snake,False,False,No close match found
asian water monitor,False,False,No close match found
asiatic black bear,False,False,No close match found
asp caterpillar,True,False,"caterpillar, caterpillars"
assassin snail,True,False,"assassins, assassination, assassin"
atlantic cod,True,False,"atlantic, atlantis"
atlantic salmon,True,False,"atlantis, atlantic"
atlantic sturgeon,False,False,No close match found
atlas beetle,True,False,"leetle, beetle"
atlas moth,True,False,"atlas, altamont"
aurochs,True,False,"arches, arch, urchins"
aussiedoodle,True,False,"doodle, casserole"
aussiedor,True,False,"blausser, assisted, assigned"
aussiepom,True,False,"lassie, cassio, cassim"
australian bulldog,True,False,"australian, australians, australia"
australian cattle dog,False,False,No close match found
australian cockroach,True,False,australian
australian firehawk,True,False,"australian, australians"
australian flathead perch,False,False,No close match found
australian gecko,True,False,"australian, australians, australia"
australian kelpie dog,False,False,No close match found
australian labradoodle,False,False,No close match found
australian mist,True,False,"australians, australian, austrians"
australian retriever,True,False,australian
australian shepherd,True,False,"australians, australian"
australian shepherd mix,False,False,No close match found
australian terrier,True,False,"australian, australians, australia"
australopithecus,True,False,australians
australorp chicken,False,False,No close match found
axanthic ball python,False,False,No close match found
ayam cemani,False,False,No close match found
aye-aye,False,False,No close match found
azawakh,True,False,"marzawan, awake"
bactrian camel,False,False,No close match found
bagle  basset hound mix,False,False,No close match found
bagworm moth,False,False,No close match found
bagworm moth caterpillar,False,False,No close match found
bairds rat snake,False,False,No close match found
balinese,True,False,"lines, balin, bales"
balkan lynx,True,False,"balkan, blankly, blandly"
ball python,True,False,"brayton, balloon"
bamboo shark,True,False,"bamboos, bamboo"
bamboo worms,True,False,"bamboos, bamboo"
banana ball python,False,False,No close match found
banana cinnamon ball python,False,False,No close match found
banana eel,True,False,"banana, bananas, annabel"
banana spider,True,False,bananas
banded krait,True,False,"bandit, banded"
banded palm civet,False,False,No close match found
banded water snake,False,False,No close match found
banjo catfish,False,False,No close match found
barb,True,True,"barb, bar, bab"
barbet,True,False,"babet, barnet, barest"
barbuts cuckoo bumblebee,False,False,No close match found
barinasuchus,True,False,"inasmuch, parnassus"
bark scorpion,True,False,"scorpion, scorpions, absorption"
barn spider,True,False,"spider, bartender, spiders"
barn swallow,True,False,"swallow, swallows, barnwell"
barnevelder,True,False,"breeder, breeders, revellers"
barosaurus,True,False,"scaurus, arbours, tartarus"
barramundi fish,False,False,No close match found
barreleye fish (barrel eye),False,False,No close match found
barylambda,True,False,"maryland, barnyard"
basenji dog,False,False,No close match found
basenji mix,False,False,No close match found
basilisk lizard,True,False,"billiard, basilisk, billiards"
basilosaurus,False,False,No close match found
bassador,True,False,"ambassador, ambassadors, ambassador's"
basset fauve de bretagne,False,False,No close match found
bassetoodle,True,False,"boodle, casserole, toodles"
bat-eared fox,True,False,"battered, bartered, bantered"
bavarian mountain hound,False,False,No close match found
bea-tzu,True,False,"beau, beat, bleat"
beabull,True,False,"befall, bull, bell"
beagador,True,False,"beggar, bagdad, bravado"
beagle mix,True,False,"beagle, eagle, beale"
beagle shepherd,True,False,"shepherd, shepherds"
beaglier,True,False,"beagle, earlier, eagle"
beago,True,False,"begot, bargo, ego"
bearded collie,True,False,"bearded, bardell"
bearded fireworm,False,False,No close match found
beaski,True,False,"beak, bask, breakin"
beauceron,True,False,"beacon, baron, bacon"
beauty rat snake,False,False,No close match found
bed bugs,True,False,"bugs, begs, beds"
bedlington terrier,False,False,No close match found
bee-eater,True,False,"eater, teeter, hereafter"
beewolf wasp,False,False,No close match found
belgian canary,True,False,belgian
belgian laekenois,False,False,No close match found
belgian malinois,True,False,belgians
belgian malinois mix,False,False,No close match found
belgian sheepdog,True,False,belgians
belgian shepherd,True,False,"shepherd, belgians"
belgian tervuren,False,False,No close match found
beluga sturgeon,True,False,sturgeon
beluga sturgeon,True,False,sturgeon
bergamasco,True,False,"bergamot, ramas, bergs"
berger blanc suisse,False,False,No close match found
berger picard,False,False,No close match found
bernedoodle,True,False,"noodle, doodle, boodle"
bernese mountain dog mix,False,False,No close match found
bernese shepherd,True,False,shepherd
betta fish (siamese fighting fish),False,False,No close match found
bhutan takin,True,False,humanitarian
bichir,True,False,"choir, chirp, chair"
bichon frise,False,False,No close match found
bichpoo,True,False,"bitch, birch"
biewer terrier,True,False,terrier
bigfin reef squid ,False,False,No close match found
bird of paradise,True,False,paradise
bird snake,True,False,"snake, brake, birds"
birman,True,False,"bran, fireman, brahman"
biscuit beetle,True,False,"scuttle, biscuit"
bismarck ringed python,False,False,No close match found
black and tan coonhound,False,False,No close match found
black and white warbler,False,False,No close match found
black aphids,True,False,"blackbirds, blackish, blackguards"
black bass,True,False,"blacks, blackness, jackass"
black crappie,True,False,blackie
black dragon lizard,False,False,No close match found
black german shepherd,False,False,No close match found
black marlin,True,False,"blackmail, lackman, blacking"
black mouth cur,True,False,blackmore
black pastel ball python,False,False,No close match found
black rat snake,False,False,No close match found
black rhinoceros,True,False,rhinoceros
black russian terrier,False,False,No close match found
black sea bass,True,False,blackness
black swallowtail,False,False,No close match found
black swallowtail caterpillar,False,False,No close match found
black tarantula,False,False,No close match found
black throat monitor,False,False,No close match found
black wasp,True,False,"blacks, backwards, black's"
black widow spider,False,False,No close match found
black witch moth,False,False,No close match found
black-bellied whistling duck,False,False,No close match found
black-footed ferret,False,False,No close match found
black-headed python,False,False,No close match found
black-tailed rattlesnake,False,False,No close match found
blackburnian warbler,False,False,No close match found
blackfin tuna,True,False,"lackington, blacking"
blacknose shark,True,False,blackness
blackpoll warbler,False,False,No close match found
blacktip shark ,True,False,blackish
bladefin basslet,False,False,No close match found
blanket octopus,True,False,blankets
blind snake,True,False,"blinds, blindness, lindsey"
blood python,True,False,"bloodhounds, bloody, bloodshot"
blue andalusian,False,False,No close match found
blue belly lizard,True,False,bluebeard
blue death feigning beetle,False,False,No close match found
blue dragon sea slug,False,False,No close match found
blue eyed pleco,False,False,No close match found
blue german shepherd,False,False,No close match found
blue gray gnatcatcher,False,False,No close match found
blue grosbeak,True,False,grosbeak
blue iguana,False,False,No close match found
blue lacy dog,False,False,No close match found
blue nose pit bull,False,False,No close match found
blue picardy spaniel,False,False,No close match found
blue racer,True,False,"blacker, racer, laurance"
blue tanager (blue-grey tanager),False,False,No close match found
blue tang,True,False,"bleating, buffeting, bleaching"
blue tit,True,False,"butt, blue, blewett"
blue-ringed octopus,False,False,No close match found
bluetick coonhound,False,False,No close match found
boas,True,False,"boats, boast, boars"
boelens python,False,False,No close match found
boer goat,True,False,"borgo, begot, begat"
boerboel,True,False,"boreal, berber, overborne"
boggle,True,False,"woggle, bogged, bole"
boglen terrier,True,False,"enterpriser, terrier, enterpriser's"
boiga,True,False,"bog, boa, big"
bolivian anaconda,False,False,No close match found
bolognese dog,True,False,boulogne
bombay,True,True,"bombay, bomb, boma"
bonito fish,True,False,"bronchitis, british"
bonnethead shark,False,False,No close match found
boomslang,True,False,"boomerang, oolanga, booming"
booted bantam,False,False,No close match found
borador,True,False,"labrador, orator, dorado"
border collie mix,True,False,borderline
border terrier,True,False,"borderers, terrier, borderline"
bordoodle,True,False,"doodle, boodle, brooded"
borkie,True,False,"bore, yorke, oriel"
bornean orangutan,False,False,No close match found
borneo elephant,True,False,"elephant, elephants"
boskimo,True,False,"eskimo, skim, eskimos"
bouvier des flandres,False,False,No close match found
box jellyfish,True,False,jellyfish
box tree moth,True,False,bournemouth
box-headed blood bee,False,False,No close match found
boxachi,True,False,"broach, bach, roach"
boxador,True,False,"odor, boar, badr"
boxer dog,True,False,"boxer, boxed, overdoing"
boxer mix,True,False,boxer
boxerdoodle,True,False,"doodle, boodle, brooded"
boxsky,True,False,"boxes, bossy, sky"
boxweiler,True,False,"boiler, boilers, boxer"
boykin spaniel,True,False,spaniel
bracco italiano,True,False,"brazilian, bacchanalian"
brahma chicken,True,False,"chicken, brahman, bracken"
brahminy blindsnake,False,False,No close match found
braque du bourbonnais,False,False,No close match found
braque francais,False,False,No close match found
brazilian black tarantula,False,False,No close match found
brazilian terrier,True,False,brazilian
brazilian treehopper,False,False,No close match found
bredls python,False,False,No close match found
briard,True,False,"briar, briars, briarwood"
british timber,True,False,british
brittany,True,True,"brittany, britain, briny"
bronze whaler shark,False,False,No close match found
bronze-winged jacana,False,False,No close match found
brookesia micra,False,False,No close match found
brown dog tick,False,False,No close match found
brown headed cowbird,False,False,No close match found
brown snake,True,False,"browse, browns, browne"
brown tree snake,False,False,No close match found
brown water snake,False,False,No close match found
brown-banded cockroach,False,False,No close match found
brug,True,False,"brung, rug, bug"
brussels griffon,True,False,brussels
buff orpington chicken,False,False,No close match found
buffalo fish,True,False,"buffaloes, buffalo"
bull and terrier,False,False,No close match found
bull trout,True,False,"trout, bullfrog"
bullboxer,True,False,"uller, boxer, buller's"
bulldog mix,True,False,bulldog
burmese,True,False,"buries, burlesque, burgesses"
burmese python,False,False,No close match found
burrowing frog,True,False,"burrowing, borrowing"
burrowing owl,True,False,"burrowing, borrowing, browsing"
bush baby,True,False,"bushy, busby, shabby"
bush viper,True,False,"busier, viper, usher"
bushmaster snake,False,False,No close match found
butterfly fish,True,False,"butterfly's, butterflies, butterfly"
cabbage moth,True,False,"cabbage, cabbages"
cactus moth,True,False,cactus
cactus mouse,True,False,"smouse, cactus"
caiman lizard,True,False,campania
california condor,True,False,"californian, california"
california kingsnake,True,False,"californian, california"
california tarantula,True,False,"californian, california"
camel cricket,True,False,"cricket, crickets"
camel spider,True,False,"spider, casper, camels"
campine chicken,False,False,No close match found
canaan dog,True,False,"canaan, canadian"
canada lynx,True,False,"canadian, canada, canaan"
canada warbler,True,False,warbler
canadian eskimo dog,False,False,No close match found
canadian horse,True,False,"canadians, canadian"
cane corso,True,False,"anchors, corso, chancellors"
cane rat,True,False,"canker, cancer, camera"
cane spider,True,False,"consider, spider, casper"
cantil,True,False,"scantily, cant, anti"
cape lion,True,False,"caplin, chaplin, capel"
caribbean reef shark,False,False,No close match found
carolina dog,True,False,"carolina, carling, caroline"
carolina parakeet,False,False,No close match found
carpet python,True,False,carleton
carpet viper,True,False,"carpenter, cartier, carpenters"
carrion beetle,True,False,"marionette, carrion"
cascabel,True,False,"cascade, cascades, rascal"
cashmere goat,True,False,cashmere
cat snake,True,False,"snake, carslake, rattlesnake"
cat-eyed snake,False,False,No close match found
cat-faced spider,False,False,No close match found
catahoula bulldog,False,False,No close match found
catahoula leopard,False,False,No close match found
catalan sheepdog,True,False,catalans
caucasian mountain dog (shepherd),False,False,No close match found
caucasian shepherd,True,False,caucasian
cava tzu,True,False,"cravat, cravats"
cavador,True,False,"salvador, candor, vavasor"
cavapoo,True,False,"vaporous, vapor"
cave bear,True,False,"cavern, carver, caesar"
cave lion,True,False,"chauvelin, ravelin, javelin"
cecropia moth,False,False,No close match found
central ranges taipan,False,False,No close match found
cephalaspis,True,False,"emphasis, palais, clasps"
ceratosaurus,True,False,"creators, centaurs, taurus"
cervalces latifrons (broad-fronted moose),False,False,No close match found
cesky fousek,False,False,No close match found
cesky terrier,True,False,"terrier, terriers, enterpriser"
chartreux,True,False,"chartered, chateau, charter"
cheagle,True,False,"eagle, healed, eagles"
checkered garter snake,False,False,No close match found
chesapeake bay retriever,False,False,No close match found
chestnut-sided warbler,False,False,No close match found
chi chi,True,False,"chicha, chichikov, chickie"
chicken snake,True,False,"chickens, chicken"
chihuahua mix,False,False,No close match found
childrens python,True,False,children's
chilean recluse spider,False,False,No close match found
chilean rose tarantula,False,False,No close match found
chilesaurus,True,False,"clears, hilarious, childless"
chinese alligator,True,False,"alligator, investigator, investigators"
chinese cobra,True,False,chinese
chinese crested dog,False,False,No close match found
chinese geese,True,False,chinese
chinese paddlefish,False,False,No close match found
chinese shar-pei,False,False,No close match found
chinese water deer,False,False,No close match found
chinstrap penguin,False,False,No close match found
chipit,True,False,"chit, chip, chirp"
chipoo,True,False,"chip, chinook, chirp"
chiton,True,False,"chilton, hilton, citron"
chiweenie,True,False,"weened, helene, coherence"
chorkie,True,False,"choke, chloride, corked"
chow pom,True,False,"chow, chop"
chow shepherd,True,False,"shepherd, shepherds, shepherd's"
christmas beetle,True,False,"christmas, charitable, christminster"
christmas island red crab,False,False,No close match found
chromodoris willani,False,False,No close match found
chusky,True,False,"husky, chunky, husk"
cinereous vulture,False,False,No close match found
cinnamon ball python,False,False,No close match found
cinnamon bear,True,False,cinnamon
cinnamon ferret,True,False,"cinnamon, conferred"
clarks grebe,False,False,No close match found
clearnose skate,True,False,"clearest, cleanest, clearness"
click beetle,True,False,"leetle, cricketer, beetle"
clock spider,True,False,"consider, spider, locker"
clothes moth,True,False,"clothes, cloths, clotho"
clouded leopard,False,False,No close match found
clumber spaniel,True,False,lumberman
coachwhip snake,False,False,No close match found
coastal taipan,True,False,"coastline, australian"
cobalt blue tarantula,False,False,No close match found
cobia fish,True,False,"codfish, crayfish, crawfish"
cobras,True,False,"cobra, corals, cora"
cochin chicken,True,False,"coincident, chicken"
cockalier,True,False,"cockle, crocker, coralie"
cockapoo,True,False,"cuckoo, cockade, cock"
coconut crab ,True,False,cocoanut
colletts snake,False,False,No close match found
collie mix,True,False,"collie, collided"
colossal squid,True,False,colossal
comb jellyfish,True,False,"jellyfish, embellish"
comb-crested jacana,False,False,No close match found
comet moth,True,False,"cometh, commemorate, comet"
comfort retriever,True,False,"comforter, corrective, comforters"
common buzzard,True,False,buzzard
common carp,True,False,"commoner, common, commoners"
common european adder,False,False,No close match found
common frog,True,False,"commoner, common, commoners"
common furniture beetle,False,False,No close match found
common goldeneye,True,False,commonly
common grackle,True,False,"commonplace, commonplaces, crackle"
common green magpie,False,False,No close match found
common house spider,False,False,No close match found
common loon,True,False,"commonly, common, commotion"
common raven,True,False,"commoner, commonplace, commemorate"
common spotted cuscus,False,False,No close match found
common toad,True,False,"common, commotion, commonest"
compsognathus,True,False,"consonants, components, compassionate"
cone snail,True,False,"congenial, conseil, congeal"
congo snake,True,False,cognate
cookiecutter shark,False,False,No close match found
coopers hawk,True,False,cooper's
corella,True,False,"cornelia, cordelia, collar"
corgidor,True,False,"corridor, corridors, cordon"
corgipoo,True,False,"orinoco, giorgio, cariboo"
corkie,True,False,"corked, cookie, cork"
corman shepherd,True,False,"shepherd, shepherds"
corn rex cat (cornish rex),False,False,No close match found
cory catfish,True,False,"crayfish, crawfish"
coryphodon,True,False,"cordon, typhoon, gryphon"
costas hummingbird,False,False,No close match found
coton de tulear,False,False,No close match found
cotton-top tamarin,False,False,No close match found
coues deer,True,False,"courser, overseer, outsider"
cow reticulated python,False,False,No close match found
crab spider,True,False,"spider, rasper, rapier"
crab-eating fox,True,False,creating
crab-eating macaque,False,False,No close match found
crabeater seal,True,False,"creates, craters"
crappie fish,True,False,"scrappes, crayfish, crawfish"
crested gecko,True,False,crested
crested penguin,False,False,No close match found
croatian sheepdog,False,False,No close match found
crocodile monitor,True,False,"crocodile, crocodiles"
crocodile shark,True,False,"crocodiles, crocodile's, crocodile"
crocodylomorph,False,False,No close match found
cross fox,True,False,"cross, crossbow, across"
cross river gorilla,False,False,No close match found
cryolophosaurus,False,False,No close match found
cuban boa,True,False,"cuban, cunora, cubans"
cuban cockroach,False,False,No close match found
cubera snapper,True,False,snapper
cucumber beetle,True,False,"cucumber, cucumbers"
curly coated retriever,False,False,No close match found
curly hair tarantula,False,False,No close match found
czechoslovakian wolfdog,False,False,No close match found
dachsador,True,False,"chando, candor, anchor"
dachshund mix,False,False,No close match found
daeodon,True,False,"daemon, dodo, dragoon"
dalmadoodle,True,False,doodle
dalmador,True,False,"salvador, damaso, waldorf"
dalmatian mix,True,False,dalmatia
dandie dinmont terrier,False,False,No close match found
daniff,True,False,"sniff, tariff, dorani"
danios,True,False,"danish, dais, dandies"
danish swedish farmdog,False,False,No close match found
dapple dachshund,False,False,No close match found
dark-eyed junco,False,False,No close match found
dark-eyed junco,False,False,No close match found
darwins fox,True,False,"darwinism, darwin"
darwins frog,False,False,No close match found
daug,True,False,"dug, dung, drug"
de brazzas monkey,False,False,No close match found
de kays brown snake,False,False,No close match found
death adder,True,False,"weather, leather, heather"
deaths head cockroach,False,False,No close match found
deathwatch beetle,False,False,No close match found
decorator crab,True,False,"oratorical, decoration"
deer head chihuahua,False,False,No close match found
deer mouse,True,False,"dormouse, dexterous, caderousse"
deer tick,True,False,"derrick, roderick, heartsick"
deinocheirus,True,False,"inches, diners, delicious"
deinosuchus,True,False,"heinous, eunuchs, discuss"
desert ghost ball python,False,False,No close match found
desert kingsnake,True,False,deserting
desert locust,True,False,"deserts, desserts, desirous"
desert rain frog,True,False,deserting
desert wolf,True,False,"desert, desertion, dessert"
desmostylus,True,False,despots
deutsche bracke,False,False,No close match found
devils coach horse beetle,False,False,No close match found
dhole,True,False,"hole, dole, whole"
diamond python,True,False,diamond
diamondback moth,False,False,No close match found
dickcissel,True,False,dickie
dickinsonia,True,False,"dickinson, dickon, mackinson"
dilophosaurus,True,False,disclosures
dimetrodon,True,False,"mastodon, inertron, diameter"
diminutive woodrat,True,False,diminutive
dinocrocuta,True,False,"minorca, dorincourt"
dinofelis,True,False,"dines, novelist, infidels"
dinopithecus,True,False,dignities
dinosaur shrimp,False,False,No close match found
diprotodon,True,False,"disproportion, protocol, disposition"
dire wolf,False,False,No close match found
disco clam,True,False,"disclaim, disclaimed, islam"
discus,True,False,"discuss, discs, disuse"
diving bell spider (water spider),False,False,No close match found
diving duck,True,False,"diving, driving, divined"
dobsonfly,True,False,"dobson, softly, robson"
doedicurus,True,False,"epicurus, oedipus, epicures"
dog tick,True,False,"dogmatic, tick, idiotic"
dogo argentino,True,False,argentine
dogue de bordeaux,False,False,No close match found
dorgi,True,False,"doris, doric, dor"
dorkie,True,False,"dore, dormice, yorke"
dorking chicken,False,False,No close match found
double doodle,True,False,doubled
douc,True,False,"duc, doc, ouch"
doxiepoo,True,False,dioxide
doxle,True,False,"dole, doyle, ole"
draco volans lizard,False,False,No close match found
dragon eel,True,False,"dragon, dragoon, dragons"
"dragon snake (javan tubercle snake, javan mudsnake)",False,False,No close match found
dragonfish,True,False,"dragons, dragoons, dragon's"
dreadnoughtus,True,False,"draughts, drought, draught"
drever,True,False,"revery, revert, revere"
dried fruit moth,False,False,No close match found
dromornis stirtoni,False,False,No close match found
dubia cockroach,False,False,No close match found
dumerils boa,False,False,No close match found
dunker,True,False,"bunker, dunk, duke"
dunkleosteus,True,False,"unless, dauntless"
dunnock,True,False,"dunno, unlock, dunnot"
dusky dolphin,True,False,"dolphin, dolphins"
dutch rabbit,True,False,rabbit
dutch shepherd,True,False,"shepherd, shepherds, shepherd's"
dwarf boa,True,False,"dwarf, dwarfs"
dwarf crocodile,True,False,"crocodile, crocodiles, crocodile's"
dwarf gourami,False,False,No close match found
earless monitor lizard,False,False,No close match found
east siberian laika,False,False,No close match found
eastern barred bandicoot,False,False,No close match found
eastern bluebird,True,False,bluebird
eastern box turtle,False,False,No close match found
eastern brown snake,False,False,No close match found
eastern chipmunk,True,False,chipmunk
eastern coral snake,False,False,No close match found
eastern diamondback rattlesnake,False,False,No close match found
eastern dobsonfly,False,False,No close match found
eastern fence lizard,False,False,No close match found
eastern glass lizard,False,False,No close match found
eastern gorilla,False,False,No close match found
eastern gray squirrel,False,False,No close match found
eastern green mamba,False,False,No close match found
eastern hognose snake,False,False,No close match found
eastern phoebe,True,False,eastern
eastern racer,True,False,"westerner, terrace, sterner"
eastern rat snake,False,False,No close match found
eastern tiger snake,False,False,No close match found
eastern turkey (wild turkey),False,False,No close match found
eastern woodrat,False,False,No close match found
eclectus parrot,False,False,No close match found
edible frog,True,False,edible
eel catfish,True,False,"elfish, selfish, eyelash"
egyptian cobra (egyptian asp),False,False,No close match found
egyptian goose,True,False,"egyptians, egyptian"
egyptian mau,True,False,"egyptian, egyptians"
egyptian tortoise,True,False,egyptians
egyptian vulture,True,False,egyptian
elasmosaurus,True,False,"clamours, peasmarsh, clamorous"
elasmotherium,True,False,"smother, smothering, smoother"
electric catfish,True,False,"electrical, electrified, electricity"
elegant tern,True,False,"lantern, elegant, leathern"
elephant beetle,True,False,"elephant, elephants"
elephant bird,True,False,"elephant, elephants, elephant's"
elephant fish,True,False,"elephants, elephant's, elephant"
elephant shrew,True,False,"elephants, elephant's, elephant"
elf owl,True,False,"fowl, lowly, fowls"
ember tetra,True,False,bertram
embolotherium,True,False,"smoother, emporium"
emerald toucanet,False,False,No close match found
emerald tree boa,False,False,No close match found
emerald tree monitor,False,False,No close match found
emperor angelfish,False,False,No close match found
emperor goose,True,False,"emperors, emperor's, emperor"
emperor tamarin,False,False,No close match found
enchi ball python,False,False,No close match found
english bulldog,False,False,No close match found
english cocker spaniel,False,False,No close match found
english cream golden retriever,False,False,No close match found
english crested guinea pig,False,False,No close match found
english foxhound,True,False,foxhound
english longhorn cattle,False,False,No close match found
english pointer,True,False,englishwoman
english setter,True,False,"glitter, englishmen, english"
english shepherd,True,False,shepherd
english springer spaniel,False,False,No close match found
english toy terrier,False,False,No close match found
entlebucher mountain dog,False,False,No close match found
epagneul pont audemer,False,False,No close match found
epicyon haydeni,False,False,No close match found
epidexipteryx,True,False,"poindexter, lepidoptera"
equatorial spitting cobra,False,False,No close match found
equus giganteus,False,False,No close match found
eryops,True,False,"ryots, ropes, riyos"
eskimo dog,True,False,"eskimo, eskimos"
eskipoo,True,False,"eskimo, skip, eskimos"
estrela mountain dog,False,False,No close match found
euoplocephalus,True,False,eurylochus
eurasian beaver,False,False,No close match found
eurasian bullfinch,False,False,No close match found
eurasian collared dove,False,False,No close match found
eurasian eagle-owl,False,False,No close match found
eurasian jay,False,False,No close match found
eurasian lynx,False,False,No close match found
eurasian nuthatch,False,False,No close match found
eurasian sparrowhawk,False,False,No close match found
eurasian wolf,False,False,No close match found
eurasier,True,False,"eraser, easier, cuirassiers"
european bee-eater,False,False,No close match found
european corn borer,False,False,No close match found
european goldfinch,True,False,goldfinch
european polecat,True,False,european
european robin,True,False,"european, europeans"
european starling,True,False,europeans
european wildcat,True,False,european
eurypterus,True,False,"eurystheus, uterus, eucalyptus"
evening bat,True,False,"evening, evenings, evenin"
executioner wasp ,True,False,"executioners, executioner's, executioner"
eyelash viper,True,False,"eyelashes, eyelash"
fainting goat,True,False,"fainting, painting, fascinating"
fairy-wren,True,False,"fairy, faire"
false cobra,True,False,algebra
false coral snake,False,False,No close match found
false killer whale,False,False,No close match found
false water cobra,False,False,No close match found
false widow spider,False,False,No close match found
fancy mouse,True,False,"famous, farmhouse, anonymous"
fangtooth,True,False,"tooth, fagot, fitzooth"
feather star,True,False,"feathers, featherstone, feather"
feist,True,False,"fist, fists, first"
fer-de-lance snake,False,False,No close match found
ferruginous hawk,False,False,No close match found
field cuckoo bumblebee,False,False,No close match found
field spaniel,True,False,"spaniel, spaniels, feldspar"
fierce snake,True,False,"fierceness, fiercest, fierce"
figeater beetle,False,False,No close match found
fila brasileiro,False,False,No close match found
finnish lapphund,False,False,No close match found
finnish spitz,True,False,finishes
fire ball python,False,False,No close match found
fire eel,True,False,"freeze, freely, reel"
fire salamander,True,False,"salamander, islander, falander"
fire-bellied toad,False,False,No close match found
firefly ball python,False,False,No close match found
fishing cat,True,False,"fishing, fishin, finishing"
fishing spiders,False,False,No close match found
flat-coated retriever,False,False,No close match found
fleckvieh cattle,False,False,No close match found
florida gar,True,False,"florida, florid, florina"
florida mouse,True,False,"florida, glorious, dormouse"
florida panther,False,False,No close match found
florida woods cockroach,False,False,No close match found
flounder fish,True,False,"founders, flourish, flounder"
flour beetle,True,False,"leetle, beetle"
flowerhorn fish,False,False,No close match found
fluke fish (summer flounder),False,False,No close match found
flying lemur,True,False,"linger, flying, finger"
football fish,True,False,"football, footfalls, foolish"
forest cobra,True,False,"forester, orchestra, fresco"
forest cuckoo bumblebee,False,False,No close match found
formosan mountain dog,False,False,No close match found
fox snakes,True,False,"forsakes, snakes, snake's"
freeway ball python,False,False,No close match found
french bulldog mix,False,False,No close match found
french lop,True,False,"french, frenchwoman"
frenchton,True,False,"frenchwoman, french, fenton"
frengle,True,False,"regale, fringe, rectangle"
freshwater crocodile,False,False,No close match found
freshwater drum,False,False,No close match found
freshwater jellyfish,False,False,No close match found
freshwater sunfish,False,False,No close match found
frigatebird,True,False,"frigate, frighted, frigates"
frilled lizard,True,False,frilled
frilled shark,True,False,frilled
fritillary butterfly,False,False,No close match found
frizzle chicken,False,False,No close match found
frug,True,False,"rug, frugal, rung"
fulvous whistling duck,False,False,No close match found
fur seal,True,False,"funereal, ursela, unreal"
furrow bee,True,False,"furrowed, furrow, furrows"
